Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
75693-43,,Gagandeep,Regular,FALSE,75693,Regular,43,1,0,1155,"F04-17'8""-07-24T","BMPRLED-750-80-35-RG3-17'8""-W-UNV-DP-1-TG9-TS(1)",04.02.2019,16.2,Machine Shop Started,Akamai 7th Floor,Picked - Complete,,,FALSE,,A - Regular,7,2,5,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.27,0:14:45,8.1,577.5,2,16.2,1155,- ,Machine Shop Started,0,2,FALSE,FALSE,,,"BMPRLED-750-80-35-RG3-17'8""-W-UNV-DP-1-TG9-TS(1)",BMPRLED,Order Flagged
75693-44,,Gagandeep,Regular,FALSE,75693,Regular,44,1,0,432,F05-6'-PATH-7TH FL,SP18369-WWR-SL-750-80-35-L-6'-C(ROCKFON723)-UNV-DP-1-DS,04.02.2019,7,Machine Shop Started,Akamai 7th Floor,Picked - Complete,,,FALSE,,A - Regular,7,1,2,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,432,1,7,432,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-6'-C(ROCKFO,WWR,Order Flagged
75693-45,,Gagandeep,Regular,FALSE,75693,Regular,45,1,0,795,"F04-12'2""-07-15D","BMPRLED-750-80-35-RG3-12'2""-C(ROCKFON723)-UNV-DP-1-TG9-TS(1)",04.02.2019,9.28,Machine Shop Started,Akamai 7th Floor,Picked - Complete,,,FALSE,,A - Regular,7,1,3,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.154666667,0:08:27,9.28,795,1,9.28,795,- ,Machine Shop Started,0,1,FALSE,FALSE,,,"BMPRLED-750-80-35-RG3-12'2""-C(ROCKFON723)-UNV-DP-1-TG9-TS(1)",BMPRLED,Order Flagged
77848-1,,Gagandeep,Regular,FALSE,77848,High Priority,1,1,0,735,F10-#14-4TH FL,"SP18276-SCRPAT-OPR-103°+77°-350-80-35-FL-94 1/4""-EX-W-UNV-DP-1-DS",25.01.2019,13,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,TRUE,,A - Regular,1,1,1,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Shortage,TRUE,,0.216666667,0:11:50,13,735,1,13,735,01.02.2019,Wiring Started,0,1,TRUE,TRUE,Ready,Done,SCRPAT-OPR-103°+77°-350-80-35-,SCRPAT,Order Flagged
77848-2,,Gagandeep,Regular,FALSE,77848,High Priority,2,1,0,780,F10-#6-4TH FL,"SP18276-SCRPAT-OPR-99.60°+80.40°-350-80-35-FL-104 3/32""-EX-W-UNV-DP-1-DS",25.01.2019,13,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,1,1,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Others,FALSE,Others,0.216666667,0:11:50,13,780,1,13,780,01.02.2019,Wiring Started,0,1,TRUE,TRUE,Ready,Done,SCRPAT-OPR-99.60°+80.40°-350-8,SCRPAT,Order Flagged
77848-3,,Gagandeep,Regular,FALSE,77848,High Priority,3,1,0,960,F10-#21 &#22-4TH FL,"SP18276-SCRPAT-OPR-83°+97°-350-80-35-FL-154 1/4""-EX-W-UNV-DP-1-DS",25.01.2019,15,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,2,1,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Wrong info. In SD,TRUE,,0.25,0:13:39,7.5,480,2,15,960,01.02.2019,Wiring Started,0,2,TRUE,TRUE,Ready,Done,SCRPAT-OPR-83°+97°-350-80-35-F,SCRPAT,Order Flagged
77848-4,,Gagandeep,Regular,FALSE,77848,High Priority,4,1,0,1275,F10-#38-4TH FL,"SP18276-SCRPAT-OPR-100°+70°-350-80-35-FL-239 7/16""-EX-W-UNV-DP-2-DS",25.01.2019,16.5,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,3,3,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Others,FALSE,Others,0.275,0:15:01,5.5,425,3,16.5,1275,01.02.2019,Wiring Started,0,3,TRUE,TRUE,Ready,Done,SCRPAT-OPR-100°+70°-350-80-35-,SCRPAT,Order Flagged
77848-5,,Gagandeep,Regular,FALSE,77848,High Priority,5,1,0,1185,"F10-#30, #29-4TH FL","SP18276-SCRPAT-OPR-93°+87°-350-80-35-FL-207 7/16""-EX-W-UNV-DP-1-DS",25.01.2019,15,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,2,2,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.25,0:13:39,7.5,592.5,2,15,1185,01.02.2019,Wiring Started,0,2,TRUE,TRUE,Ready,Done,SCRPAT-OPR-93°+87°-350-80-35-F,SCRPAT,Order Flagged
77898-1,,George,Regular,FALSE,77898,Regular,1,1,0,1666,A-17',B2SQDLED-1000-80-30-SO-17'-AP-120-DP-1-CA(36),05.02.2019,16,Machine Shop Finished,,,,,FALSE,,C - Small,12,2,4,,,,NO,Machine Shop Finished - Incomplete,Material,01.02.2019,,1,#REF!,Complete,0,FALSE,0,0.266666667,0:14:34,8,833,2,16,1666,01.02.2019,Machine Shop Finished,0,2,TRUE,TRUE,,Done,B2SQDLED-1000-80-30-SO-17'-AP-120-DP-1-CA(36),B2SQDLED,
75745-5,,Gagandeep,Regular,FALSE,75745,Regular,5,4,0,2304,F05-8'-8TH FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,11.02.2019,28,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,4,12,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.466666667,0:25:29,7,576,4,28,2304,- ,Machine Shop Started,0,4,TRUE,TRUE,,,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,
75745-6,,Gagandeep,Regular,FALSE,75745,Regular,6,1,0,1152,F05-16'-8TH FL,SP18369-WWR-SL-750-80-35-L-16'-W-UNV-DP-1-TG9,11.02.2019,13,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,2,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.216666667,0:11:50,6.5,576,2,13,1152,- ,Machine Shop Started,0,2,TRUE,TRUE,,,WWR-SL-750-80-35-L-16'-W-UNV-D,WWR,
75745-7,,Gagandeep,Regular,FALSE,75745,Regular,7,1,0,576,F05-8'-PATH-8TH FL,SP18369-WWR-SL-750-80-35-L-8'-C(ROCKFON723)-UNV-DP-1-TG9,11.02.2019,7,Machine Shop Started,Akamai 8th Floor,,,,TRUE,,A - Regular,1,1,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,Wrong part in BOM,TRUE,,0.116666667,0:06:22,7,576,1,7,576,- ,Machine Shop Started,0,1,TRUE,TRUE,,,WWR-SL-750-80-35-L-8'-C(ROCKFO,WWR,
75745-8,,Gagandeep,Regular,FALSE,75745,Regular,8,1,0,720,F05-10'PATH -8TH FL,SP18369-WWR-SL-750-80-35-L-10'-C(ROCKFON723)-UNV-DP-1-TG9,11.02.2019,9,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.15,0:08:11,9,720,1,9,720,- ,Machine Shop Started,0,1,TRUE,TRUE,,,WWR-SL-750-80-35-L-10'-C(ROCKF,WWR,
75745-9,,Gagandeep,Regular,FALSE,75745,Regular,9,1,0,1440,F05B-20'-8TH FL,SP18369-WWR-SL-750-80-35-L-20'-W-UNV-DP-1-DS-C(1 LONG SIDE D),11.02.2019,16,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,2,8,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.266666667,0:14:34,8,720,2,16,1440,- ,Machine Shop Started,0,2,TRUE,TRUE,,,WWR-SL-750-80-35-L-20'-W-UNV-D,WWR,
75745-13,,Gagandeep,Regular,FALSE,75745,Regular,13,1,0,2770,"F04-6'4-11/16""X30'1-15/16""-08-39Q","SP18435(2)-BMPRLED-OPRI(119°)-750-80-35-RG3-36'6""-W-UNV-DP-1-TG9-TS(2)-C(140.6° ANGLED END)",28.01.2019,31.8,Machine Shop Finished,Akamai 8th Floor,Picked - Complete,25.01.2019,23.01.2019,TRUE,,A - Regular,1,5,10,Picked - Complete,Picked - Complete,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,1,0,Partial Order,Others,TRUE,,0.53,0:28:56,6.36,554,5,31.8,2770,01.02.2019,Wiring Started,0,5,TRUE,TRUE,Ready,Done,BMPRLED-OPRI(119°)-750-80-35-R,BMPRLED,
75745-21,,Gagandeep,Regular,FALSE,75745,Regular,21,1,0,2515,"F10-46'5""-ELEV LOBBY-8TH FL","SP18276-SCR-350-80-35-FL-46'5""-W-UNV-DP-1-DS-C(133° & 85° ANGLED ENDS)",11.02.2019,43.22,Machine Shop Started,Akamai 8th Floor,,,,TRUE,,A - Regular,1,3,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,Wrong info. In SD,TRUE,,0.720333333,0:39:20,14.40666667,838.3333333,3,43.22,2515,- ,Machine Shop Started,0,3,TRUE,TRUE,,,"SCR-350-80-35-FL-46'5""-W-UNV-D",SCR,
75746-5,,Gagandeep,Regular,FALSE,75746,Regular,5,1,0,432,F05-6'-10TH FL,SP18369-WWR-SL-750-80-35-L-6'-W-UNV-DP-1-TG9,11.02.2019,7,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,2,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,432,1,7,432,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-6'-W-UNV-DP,WWR,
75746-6,,Gagandeep,Regular,FALSE,75746,Regular,6,1,0,576,F05-8'-10TH FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,11.02.2019,7,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,3,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,576,1,7,576,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,
75746-7,,Gagandeep,Regular,FALSE,75746,Regular,7,1,0,720,F05-10'-10TH FL,SP18369-WWR-SL-750-80-35-L-10'-W-UNV-DP-1-TG9,11.02.2019,9,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,4,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.15,0:08:11,9,720,1,9,720,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-10'-W-UNV-D,WWR,
75746-8,,Gagandeep,Regular,FALSE,75746,Regular,8,1,0,1440,F05A-6'-10TH FL,SP18369-WWR-SL-750-80-35-L-20'-W-UNV-DP-1-DS,11.02.2019,4,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,2,7,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.066666667,0:03:38,2,720,2,4,1440,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-20'-W-UNV-D,WWR,
75746-22,,Gagandeep,Regular,FALSE,75746,Regular,22,1,0,675,"F04-9'8-1/8""-10-33X","BMPRLED-750-80-35-RG3-9'8 1/8""-C(ROCKFON723)-UNV-DP-1-TG9-TS(1)",11.02.2019,9.28,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,3,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.154666667,0:08:27,9.28,675,1,9.28,675,- ,Machine Shop Started,0,1,FALSE,FALSE,,,"BMPRLED-750-80-35-RG3-9'8 1/8""-C(ROCKFON723)-UNV-DP-1-TG9-TS(1)",BMPRLED,
75746-24,,Gagandeep,Regular,FALSE,75746,Regular,24,1,0,1330,"F04-8'7-1/8""X8'10-7/8""-10-29T","BMPRLED-OPRI(1)-750-80-35-RG3-17'6""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",11.02.2019,24,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,3,5,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.4,0:21:50,8,443.3333333,3,24,1330,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"BMPRLED-OPRI(1)-750-80-35-RG3-17'6""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",BMPRLED,
75746-25,,Gagandeep,Regular,FALSE,75746,Regular,25,1,0,1450,"F04-8'7-1/8""X9'3-16/16""-10-32T","BMPRLED-OPRI(1)-750-80-35-RG3-19'6 3/4""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",11.02.2019,24,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,3,5,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.4,0:21:50,8,483.3333333,3,24,1450,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"BMPRLED-OPRI(1)-750-80-35-RG3-19'6 3/4""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",BMPRLED,
75746-26,,Gagandeep,Regular,FALSE,75746,Regular,26,1,0,2355,F04-38'-10-41L,BMPRLED-750-80-35-RG3-38'-W-UNV-DP-1-TG9-TS(1),11.02.2019,4,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,4,10,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.066666667,0:03:38,1,588.75,4,4,2355,- ,Machine Shop Started,0,4,FALSE,FALSE,,,BMPRLED-750-80-35-RG3-38'-W-UNV-DP-1-TG9-TS(1),BMPRLED,
75746-29,,Gagandeep,Regular,FALSE,75746,Regular,29,1,0,2470,"F10-46'1""-ELEV LOBBY-10TH FL","SP18276-SCR-350-80-35-FL-46'1""-W-UNV-DP-1-DS-C(32° & 85° ANGLED ENDS)",11.02.2019,43.2,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,3,3,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.72,0:39:19,14.4,823.3333333,3,43.2,2470,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"SCR-350-80-35-FL-46'1""-W-UNV-D",SCR,
75746-31,,Gagandeep,Regular,FALSE,75746,Regular,31,1,0,1360,"F04-9'6 7/8""X9'11-15/16""-10-34T","BMPRLED-OPRI(1)-750-80-35-RG3-19'6 3/4""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",11.02.2019,24,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,TRUE,,A - Regular,1,3,5,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,Missing info. In SD,TRUE,,0.4,0:21:50,8,453.3333333,3,24,1360,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"BMPRLED-OPRI(1)-750-80-35-RG3-19'6 3/4""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",BMPRLED,
75746-34,,Gagandeep,Regular,FALSE,75746,Regular,34,1,0,576,F05-8'PATH-10TH FL,SP18369-WWR-SL-750-80-35-L-8'-C(ROCKFON723)-UNV-DP-1-TG9,11.02.2019,7,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,3,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,576,1,7,576,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-8'-C(ROCKFO,WWR,
76203-28,,Gagandeep,Regular,FALSE,76203,Regular,28,2,0,1440,F05-10'PATH-9TH FL,SP18369-WWR-SL-750-80-35-L-10'-C(ROCKFON723)-UNV-DP-1-TG9,13.02.2019,18,Machine Shop Started,Akamai 9th Floor,,,,TRUE,,A - Regular,1,2,8,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,Wrong info. In SD,TRUE,,0.3,0:16:23,9,720,2,18,1440,- ,Machine Shop Started,0,2,FALSE,FALSE,,Done,WWR-SL-750-80-35-L-10'-C(ROCKF,WWR,
76203-29,,Gagandeep,Regular,FALSE,76203,Regular,29,1,0,1296,F05-18'-9TH FL,SP18369-WWR-SL-750-80-35-L-18'-W-UNV-DP-1-TG9,13.02.2019,7,Machine Shop Started,Akamai 9th Floor,,,,FALSE,,A - Regular,1,2,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.116666667,0:06:22,3.5,648,2,7,1296,- ,Machine Shop Started,0,2,FALSE,FALSE,,Done,WWR-SL-750-80-35-L-18'-W-UNV-D,WWR,
76203-30,,Gagandeep,Regular,FALSE,76203,Regular,30,1,0,432,F05-6'-9TH FL,SP18369-WWR-SL-750-80-35-L-6'-W-UNV-DP-1-TG9,13.02.2019,7,Machine Shop Started,Akamai 9th Floor,,,,FALSE,,A - Regular,1,1,2,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.116666667,0:06:22,7,432,1,7,432,- ,Machine Shop Started,0,1,FALSE,FALSE,,Done,WWR-SL-750-80-35-L-6'-W-UNV-DP,WWR,
76203-31,,Gagandeep,Regular,FALSE,76203,Regular,31,4,0,2304,F05-8'-9TH FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,13.02.2019,28,Machine Shop Started,Akamai 9th Floor,,,,FALSE,,A - Regular,1,4,12,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.466666667,0:25:29,7,576,4,28,2304,- ,Machine Shop Started,0,4,FALSE,FALSE,,Done,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,
76203-32,,Gagandeep,Regular,FALSE,76203,Regular,32,2,0,864,F05A-6'-9TH FL,SP18369-WWR-SL-750-80-35-L-6'-W-UNV-DP-1-DS,13.02.2019,14,Machine Shop Started,Akamai 9th Floor,,,,FALSE,,A - Regular,1,2,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.233333333,0:12:44,7,432,2,14,864,- ,Machine Shop Started,0,2,FALSE,FALSE,,Done,WWR-SL-750-80-35-L-6'-W-UNV-DP,WWR,
77268-1,,JessicaP,Regular,FALSE,77268,Regular,1,5,0,21865,BL1-8'X8',SCDIPAT-SQ-90(4)-750-500-80-30-NO-FL-32-EX-W-UNV-DP-2-CA(72),24.01.2019,250,Wiring Started,,Picked - Complete,17.01.2019,23.01.2019,FALSE,,A - Regular,4,40,80,Picked - Complete,Picked - Complete,Picked - Complete,OK,Wiring Started,,01.02.2019,,1,#REF!,Complete,Others,TRUE,,4.166666667,3:47:30,6.25,546.625,40,250,21865,31.01.2019,Given to Shipping,40,0,TRUE,TRUE,Ready,Done,SCDIPAT-SQ-90(4)-750-500-80-30-NO-FL-32-EX-W-UNV-DP-2-CA(72),SCDIPAT,
78659-1,,JessicaP,Regular,FALSE,78659,Regular,1,43,0,12470,ML1-2X2,SCR-300-80-40-FL-2X2-W-UNV-DP-1-MFTB15,18.02.2019,356.9,Machine Shop Started,,,,,FALSE,,A - Regular,18,43,43,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,5.948333333,5:24:47,8.3,290,43,356.9,12470,- ,Machine Shop Started,0,43,FALSE,FALSE,,,SCR-300-80-40-FL-2X2-W-UNV-DP-1-MFTB15,SCR,
78659-2,,JessicaP,Regular,FALSE,78659,Regular,2,57,0,16530,ML2-2X2,SCR-500-80-40-FL-2X2-W-UNV-DP-1-MFTB15,18.02.2019,473.1,Machine Shop Started,,,,,FALSE,,A - Regular,18,57,57,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,7.885,7:10:31,8.3,290,57,473.1,16530,- ,Machine Shop Started,0,57,FALSE,FALSE,,,SCR-500-80-40-FL-2X2-W-UNV-DP-1-MFTB15,SCR,
78744-1,,JessicaP,Regular,FALSE,78744,Regular,1,18,0,4320,JL1-4',SCD-500-90-40-FL-4'-W-UNV-DP-1-CA(72),05.02.2019,82.8,Machine Shop Finished,,Picked - Complete,,,FALSE,,A - Regular,15,18,18,,Picked - Complete,,OK,Machine Shop Finished -Ready,,30.01.2019,,1,#REF!,Complete,0,FALSE,0,1.38,1:15:21,4.6,240,18,82.8,4320,30.01.2019,Machine Shop Finished,0,18,TRUE,TRUE,,Done,SCD-500-90-40-FL-4'-W-UNV-DP-1-CA(72),SCD,
75675-1,,JessicaP,Regular,FALSE,75675,Regular,1,1,0,1585,L02,"STFC-NO-DML(9'-450)-80-35-AY(1)-W-120-MD-1-CT9(180"")-RC",14.02.2019,15,Machine Shop Started,,,,,FALSE,,C - Small,1,3,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.25,0:13:39,5,528.3333333,3,15,1585,- ,Machine Shop Started,0,3,TRUE,FALSE,,,"STFC-NO-DML(9'-450)-80-35-AY(1)-W-120-MD-1-CT9(180"")-RC",STFC,
75675-2,,JessicaP,Regular,FALSE,75675,Regular,2,1,0,5072,L03,"STCO-NO-DSO(30'-400)-80-35-W-120-MD-1-CT9(180"")-RC",14.02.2019,22,Machine Shop Started,,,,,TRUE,,C - Small,1,5,5,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,Wrong info. In SD,TRUE,,0.366666667,0:20:01,4.4,1014.4,5,22,5072,- ,Machine Shop Started,0,5,TRUE,FALSE,,,"STCO-NO-DSO(30'-400)-80-35-W-120-MD-1-CT9(180"")-RC",STCO,
78512-1,,George,Regular,FALSE,78512,Regular,1,7,0,4410,F2-8',BDLED-400-80-30-SO-8'-AP-UNV-DP-1-CTS(48),04.02.2019,53.2,Machine Shop Finished,,,,29.01.2019,FALSE,,A - Regular,12,7,14,Picked - Complete,,,OK,Machine Shop Finished -Ready,,01.02.2019,,1,#REF!,Complete,0,FALSE,0,0.886666667,0:48:25,7.6,630,7,53.2,4410,01.02.2019,Packaging Finished,0,7,TRUE,TRUE,,Done,BDLED-400-80-30-SO-8'-AP-UNV-DP-1-CTS(48),BDLED,
78512-2,,George,Regular,FALSE,78512,Regular,2,1,0,315,F3-4',BDLED-400-80-30-SO-4'-AP-UNV-DP-1-CTS(48),04.02.2019,4.8,Machine Shop Finished,,,,29.01.2019,FALSE,,A - Regular,12,1,1,Picked - Complete,,,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.08,0:04:22,4.8,315,1,4.8,315,01.02.2019,Packaging Finished,0,1,TRUE,TRUE,,Done,BDLED-400-80-30-SO-4'-AP-UNV-DP-1-CTS(48),BDLED,
78645-1,,Sacha,Regular,FALSE,78645,High Priority,1,1,0,1077,L5-A,TB2DILED-750-500-80-40-SO-L-6-W-UNV-LT(LDE1)-1-CA(48)-C(DFCSJ-OEM-RF & DFC-OEM-DBI),01.02.2019,11,Wiring Started,URGENT ORDER - MUST SHIP WITH SO# 78661,,,,TRUE,,C - Small,12,1,4,,,,OK,Wiring Started,,01.02.2019,,1,#REF!,Complete,Mechanical issue,FALSE,Mechanical issue,0.183333333,0:10:01,11,1077,1,11,1077,01.02.2019,Wiring Started,0,1,TRUE,TRUE,,Done,TB2DILED-750-500-80-40-SO-L-6-W-UNV-LT(LDE1)-1-CA(48)-C(DFCSJ-OEM-RF & DFC-OEM-DBI),TB2DILED,Order Flagged
78645-2,,Sacha,Regular,FALSE,78645,High Priority,2,1,0,1102,L5-NL,TB2DILED-750-500-80-40-SO-L-6-W-UNV-LT(LDE1)-2-CA(48)-C(DFCSJ-OEM-RF & DFC-OEM-DBI),01.02.2019,11,Wiring Started,URGENT ORDER - MUST SHIP WITH SO# 78661,,,,TRUE,,C - Small,12,1,4,,,,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,Mechanical issue,FALSE,Mechanical issue,0.183333333,0:10:01,11,1102,1,11,1102,01.02.2019,Wiring Started,0,1,TRUE,TRUE,,Done,TB2DILED-750-500-80-40-SO-L-6-W-UNV-LT(LDE1)-2-CA(48)-C(DFCSJ-OEM-RF & DFC-OEM-DBI),TB2DILED,Order Flagged
78661-1,,Sacha,Regular,FALSE,78661,High Priority,1,1,0,805,L7,WWR-SL-750-80-40-8-W-UNV-LT(LDE1)-1-TG9-C(DFCSJ-OEM-RF & DFC-OEM-DBI),01.02.2019,7,Machine Shop Started,URGENT ORDER - MUST SHIP WITH SO# 78645,,23.01.2019,,FALSE,,C - Small,12,1,2,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,04.02.2019,,1,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,805,1,7,805,- ,Machine Shop Started,0,1,TRUE,FALSE,,Done,WWR-SL-750-80-40-8-W-UNV-LT(LDE1)-1-TG9-C(DFCSJ-OEM-RF & DFC-OEM-DBI),WWR,
78710-2,,George,Regular,FALSE,78710,Regular,2,3,0,1854,A1-6',SCDI-300-300-80-40-SO-0.5M-6'-W-UNV-DP-1-CA(36),06.02.2019,30.6,Machine Shop Finished,,Picked - Complete,,,FALSE,,C - Small,12,3,6,,,,OK,Machine Shop Finished -Ready,,04.02.2019,,1,1,Partial Order,0,FALSE,0,0.51,0:27:51,10.2,618,3,30.6,1854,- ,Machine Shop Finished,0,3,TRUE,TRUE,,Done,SCDI-300-300-80-40-SO-0.5M-6'-W-UNV-DP-1-CA(36),SCDI,
