Order, Line, Status, Promised, Scheduled Ship Date, Issue, Missing Materials 
76592,1,Machine Shop Started,Regular,08.02.2019,nan,nan,Partial Order,
76592,2,Machine Shop Started,Regular,08.02.2019,nan,nan,Partial Order,
76592,19,Machine Shop Started,Regular,08.02.2019,0,nan,Partial Order,
76592,22,Machine Shop Started,Regular,08.02.2019,0,nan,Partial Order,
77207,1,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,2,Machine Shop Finished,Regular,06.02.2019,nan,nan,Partial Order,
77207,3,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,4,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,5,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,6,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,7,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,8,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,9,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,10,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,11,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,12,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,13,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
77207,14,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
77207,15,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
77207,16,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
77207,17,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
77207,18,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
77207,19,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
77207,20,Machine Shop Started,Regular,06.02.2019,nan,nan,Partial Order,
79121,1,Scheduled/Released,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
79322,1,Scheduled/Released,Regular,07.02.2019,0,Material+Cartridge,Partial Order,
78727,1,Machine Shop Started,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
71803,1,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,2,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,3,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
71803,4,Scheduled/Released,Regular,04.03.2019,0,Material+Cartridge,Partial Order,
